 323  0.33100    0.33100    0.33100    141.50     3.1000  3.1000     2.0  2.0  
 324  0.33800    0.33800    0.33800    135.80     2.9000  2.9000     2.0  2.0  
 325  0.33919    0.33919    0.33919    133.30     2.2000  2.2000     0.3  0.3
 326  0.34400    0.34400    0.34400    124.30     2.8000  2.8000     2.0  2.0  
 327  0.35122    0.35122    0.35122    116.80     2.6000  2.6000     2.0  2.0  
 328  0.35858    0.35858    0.35858    114.90     2.5000  2.5000     2.0  2.0  
 329  0.36600    0.36600    0.36600    109.60     2.3000  2.3000     2.0  2.0  
 330  0.37500    0.37500    0.37500    100.10     2.3000  2.3000     2.0  2.0  
 331  0.38400    0.38400    0.38400    100.30     3.6000  3.6000     2.0  2.0  
 332  0.39300    0.39300    0.39300    94.700     2.1000  2.1000     2.0  2.0  
 333  0.40300    0.40300    0.40300    85.300     1.9000  1.9000     2.0  2.0  
 334  0.41300    0.41300    0.41300    82.100     1.9000  1.9000     2.0  2.0  
 335  0.41606    0.41110    0.42098    84.500     1.4000  1.4000     5.0  5.0
 336  0.41700    0.41600    0.41800    85.700     1.7000  1.7000     0.0  0.0
 337  0.42098    0.42098    0.42098    76.000     7.6000  7.6000     0.0  0.0
 338  0.42098    0.42098    0.42098    83.000     4.0000  4.0000     0.0  0.0
 339  0.42400    0.42400    0.42400    77.700     1.7000  1.7000     2.0  2.0
 340  0.42923    0.42802    0.43043    77.000     5.0000  5.0000     0.0  0.0
 341  0.43306    0.43306    0.43306    73.000     1.5000  1.5000     1.0  1.0
 342  0.43500    0.43500    0.43500    72.100     1.6000  1.6000     2.0  2.0  
 343  0.43782    0.42585    0.44953    74.000     10.000  10.000     0.0  0.0
 344  0.43829    0.43592    0.44065    76.000     3.0000  3.0000     0.0  0.0
 345  0.44000    0.43900    0.44100    76.600     1.5000  1.5000     0.0  0.0
 346  0.44700    0.44700    0.44700    71.500     1.7000  1.7000     2.0  2.0  
 347  0.44744    0.44628    0.44860    80.000     7.0000  7.0000     0.0  0.0
 348  0.45900    0.45900    0.45900    69.400     1.6000  1.6000     2.0  2.0  
 349  0.46054    0.45598    0.46507    59.000     16.000  16.000     0.0  0.0
