#
# This file is made from pedestal file determined by Tony
# from RUN7705. I added constant gain values (80,30) so that
# this can be used as the base calibration of RICH.
#
# Name (bankID=1)
ADC
# start time 
2000 5 1 0 0 0
# end time 
2000 9 1 0 0 0
# description 
ADC pedestal from RUN7705. PE=80, PEW=30 for all live channels.
# calibration data. 5120 entries
# status PMT Ped PedW PE PEW Nped N1 N2 N3 chisqr
SM 3777 -0.884988 2.23423 80 30 1689.88 0 0 0 4.99997
SM 3778 -1.00228 2.1432 80 30 1745.68 0 0 0 7.54398
SM 3779 -1.2708 2.13957 80 30 1750.95 0 0 0 9.32592
SM 3780 -0.617555 2.1022 80 30 1786.29 0 0 0 5.60695
SM 3781 -0.784114 2.18802 80 30 1716.3 0 0 0 9.93077
SM 3782 -0.831584 2.06166 80 30 1806.06 0 0 0 9.81703
SM 3783 -1.36591 2.12907 80 30 1751.7 0 0 0 9.16557
SM 3784 -0.859396 2.15163 80 30 1742.51 0 0 0 8.59118
SM 3785 -1.0571 2.10996 80 30 1766.02 0 0 0 10.5622
SM 3786 -1.09831 2.12399 80 30 1757.73 0 0 0 8.49304
SM 3787 -0.917205 2.15512 80 30 1737.57 0 0 0 10.5329
SM 3788 -1.05634 2.12725 80 30 1751.9 0 0 0 11.5038
SM 3789 -1.08101 2.21115 80 30 1698.73 0 0 0 8.12502
SM 3790 -0.857899 2.18286 80 30 1715.4 0 0 0 11.4997
SM 3791 -1.1453 2.22695 80 30 1690.43 0 0 0 7.9441
SM 3792 -1.37283 5.48539 80 30 690.097 0 0 0 24.7393
SM 3793 -1.27075 2.53963 80 30 1491.21 0 0 0 11.142
SM 3794 -1.37867 2.25901 80 30 1665.96 0 0 0 12.3609
SM 3795 -1.1966 2.31354 80 30 1632.54 0 0 0 11.0081
SM 3796 -1.34536 2.39498 80 30 1574.93 0 0 0 10.4848
SM 3797 -1.13144 2.44996 80 30 1545.35 0 0 0 12.3376
SM 3798 -1.06382 2.43104 80 30 1544.47 0 0 0 20.598
SM 3799 -1.18999 2.56898 80 30 1475.05 0 0 0 11.7727
SM 3800 -1.09523 2.47494 80 30 1524.18 0 0 0 19.2839
SM 3801 -1.26441 2.60292 80 30 1454.97 0 0 0 13.7369
SM 3802 -1.35093 2.51407 80 30 1504 0 0 0 15.9134
SM 3803 -1.37508 2.68203 80 30 1406.36 0 0 0 21.9707
SM 3804 -1.21252 2.57467 80 30 1457.38 0 0 0 30.9591
SM 3805 -1.10521 2.56856 80 30 1467.95 0 0 0 18.4146
SM 3806 -1.12881 2.58728 80 30 1440.04 0 0 0 46.4596
SM 3807 -1.2173 2.77358 80 30 1365.13 0 0 0 16.9306
SM 3808 -1.64867 5.89606 80 30 635.967 0 0 0 39.8148
SM 3809 -1.32384 2.6869 80 30 1422.71 0 0 0 5.98443
SM 3810 -1.4489 2.2643 80 30 1667.79 0 0 0 7.21739
SM 3811 -1.34453 2.22073 80 30 1697.72 0 0 0 4.01874
SM 3812 -1.34628 2.17276 80 30 1726.65 0 0 0 6.13991
SM 3813 -1.3566 2.18806 80 30 1712.1 0 0 0 8.72167
SM 3814 -1.41694 2.17306 80 30 1728.94 0 0 0 6.70724
SM 3815 -1.47909 2.25053 80 30 1676.21 0 0 0 9.01114
SM 3816 -1.53297 2.09554 80 30 1785.73 0 0 0 5.06277
SM 3817 -1.35039 2.12175 80 30 1758.04 0 0 0 7.78597
SM 3818 -1.43489 2.07972 80 30 1786.18 0 0 0 10.2772
SM 3819 -1.32218 2.1303 80 30 1747.11 0 0 0 17.1462
SM 3820 -1.22288 2.17049 80 30 1716.51 0 0 0 17.0647
SM 3821 -1.51871 2.05751 80 30 1798.67 0 0 0 17.0883
SM 3822 -1.42001 2.2022 80 30 1695.52 0 0 0 19.7592
SM 3823 -1.3907 2.38756 80 30 1585.71 0 0 0 7.27058
SM 3824 -1.61215 12.8039 80 30 294.134 0 0 0 34.7768
SM 3825 -1.55045 8.30748 80 30 455.187 0 0 0 22.3286
SM 3826 -1.49955 5.84346 80 30 642.735 0 0 0 38.2649
SM 3827 -1.67241 6.23624 80 30 610.281 0 0 0 13.1714
SM 3828 -1.58629 5.39716 80 30 698.929 0 0 0 29.6017
SM 3829 -1.81815 5.61793 80 30 672.163 0 0 0 27.5074
SM 3830 -1.70625 5.28431 80 30 720.451 0 0 0 10.6007
SM 3831 -1.35902 5.01357 80 30 755.812 0 0 0 19.1965
SM 3832 -1.74056 4.46027 80 30 847.097 0 0 0 20.083
SM 3833 -1.63067 5.269 80 30 716.821 0 0 0 26.8367
SM 3834 -1.38517 4.84132 80 30 783.378 0 0 0 16.7719
SM 3835 -1.41685 5.09959 80 30 742.016 0 0 0 23.3954
SM 3836 -1.56315 4.8148 80 30 783.586 0 0 0 19.0287
SM 3837 -1.44542 4.9763 80 30 757.026 0 0 0 29.1777
SM 3838 -1.65192 5.78908 80 30 652.533 0 0 0 18.7661
SM 3839 -1.65462 6.27887 80 30 596.643 0 0 0 42.3876
EM 3840 0 0 0 0 0 0 0 0 0
EM 3841 0 0 0 0 0 0 0 0 0
EM 3842 0 0 0 0 0 0 0 0 0
EM 3843 0 0 0 0 0 0 0 0 0
EM 3844 0 0 0 0 0 0 0 0 0
EM 3845 0 0 0 0 0 0 0 0 0
EM 3846 0 0 0 0 0 0 0 0 0
EM 3847 0 0 0 0 0 0 0 0 0
EM 3848 0 0 0 0 0 0 0 0 0
EM 3849 0 0 0 0 0 0 0 0 0
EM 3850 0 0 0 0 0 0 0 0 0
EM 3851 0 0 0 0 0 0 0 0 0
EM 3852 0 0 0 0 0 0 0 0 0
EM 3853 0 0 0 0 0 0 0 0 0
EM 3854 0 0 0 0 0 0 0 0 0
EM 3855 0 0 0 0 0 0 0 0 0
EM 3856 0 0 0 0 0 0 0 0 0
EM 3857 0 0 0 0 0 0 0 0 0
EM 3858 0 0 0 0 0 0 0 0 0
EM 3859 0 0 0 0 0 0 0 0 0
EM 3860 0 0 0 0 0 0 0 0 0
EM 3861 0 0 0 0 0 0 0 0 0
EM 3862 0 0 0 0 0 0 0 0 0
EM 3863 0 0 0 0 0 0 0 0 0
EM 3864 0 0 0 0 0 0 0 0 0
EM 3865 0 0 0 0 0 0 0 0 0
EM 3866 0 0 0 0 0 0 0 0 0
EM 3867 0 0 0 0 0 0 0 0 0
EM 3868 0 0 0 0 0 0 0 0 0
EM 3869 0 0 0 0 0 0 0 0 0
EM 3870 0 0 0 0 0 0 0 0 0
EM 3871 0 0 0 0 0 0 0 0 0
EM 3872 0 0 0 0 0 0 0 0 0
EM 3873 0 0 0 0 0 0 0 0 0
EM 3874 0 0 0 0 0 0 0 0 0
EM 3875 0 0 0 0 0 0 0 0 0
EM 3876 0 0 0 0 0 0 0 0 0
EM 3877 0 0 0 0 0 0 0 0 0
EM 3878 0 0 0 0 0 0 0 0 0
EM 3879 0 0 0 0 0 0 0 0 0
EM 3880 0 0 0 0 0 0 0 0 0
EM 3881 0 0 0 0 0 0 0 0 0
EM 3882 0 0 0 0 0 0 0 0 0
EM 3883 0 0 0 0 0 0 0 0 0
EM 3884 0 0 0 0 0 0 0 0 0
EM 3885 0 0 0 0 0 0 0 0 0
EM 3886 0 0 0 0 0 0 0 0 0
EM 3887 0 0 0 0 0 0 0 0 0
EM 3888 0 0 0 0 0 0 0 0 0
EM 3889 0 0 0 0 0 0 0 0 0
EM 3890 0 0 0 0 0 0 0 0 0
EM 3891 0 0 0 0 0 0 0 0 0
EM 3892 0 0 0 0 0 0 0 0 0
EM 3893 0 0 0 0 0 0 0 0 0
EM 3894 0 0 0 0 0 0 0 0 0
EM 3895 0 0 0 0 0 0 0 0 0
EM 3896 0 0 0 0 0 0 0 0 0
EM 3897 0 0 0 0 0 0 0 0 0
EM 3898 0 0 0 0 0 0 0 0 0
EM 3899 0 0 0 0 0 0 0 0 0
EM 3900 0 0 0 0 0 0 0 0 0
EM 3901 0 0 0 0 0 0 0 0 0
EM 3902 0 0 0 0 0 0 0 0 0
EM 3903 0 0 0 0 0 0 0 0 0
EM 3904 0 0 0 0 0 0 0 0 0
EM 3905 0 0 0 0 0 0 0 0 0
EM 3906 0 0 0 0 0 0 0 0 0
EM 3907 0 0 0 0 0 0 0 0 0
EM 3908 0 0 0 0 0 0 0 0 0
EM 3909 0 0 0 0 0 0 0 0 0
EM 3910 0 0 0 0 0 0 0 0 0
EM 3911 0 0 0 0 0 0 0 0 0
EM 3912 0 0 0 0 0 0 0 0 0
EM 3913 0 0 0 0 0 0 0 0 0
EM 3914 0 0 0 0 0 0 0 0 0
EM 3915 0 0 0 0 0 0 0 0 0
EM 3916 0 0 0 0 0 0 0 0 0
EM 3917 0 0 0 0 0 0 0 0 0
EM 3918 0 0 0 0 0 0 0 0 0
EM 3919 0 0 0 0 0 0 0 0 0
EM 3920 0 0 0 0 0 0 0 0 0
EM 3921 0 0 0 0 0 0 0 0 0
EM 3922 0 0 0 0 0 0 0 0 0
EM 3923 0 0 0 0 0 0 0 0 0
EM 3924 0 0 0 0 0 0 0 0 0
EM 3925 0 0 0 0 0 0 0 0 0
EM 3926 0 0 0 0 0 0 0 0 0
EM 3927 0 0 0 0 0 0 0 0 0
EM 3928 0 0 0 0 0 0 0 0 0
EM 3929 0 0 0 0 0 0 0 0 0
EM 3930 0 0 0 0 0 0 0 0 0
EM 3931 0 0 0 0 0 0 0 0 0
EM 3932 0 0 0 0 0 0 0 0 0
EM 3933 0 0 0 0 0 0 0 0 0
EM 3934 0 0 0 0 0 0 0 0 0
EM 3935 0 0 0 0 0 0 0 0 0
EM 3936 0 0 0 0 0 0 0 0 0
EM 3937 0 0 0 0 0 0 0 0 0
EM 3938 0 0 0 0 0 0 0 0 0
EM 3939 0 0 0 0 0 0 0 0 0
EM 3940 0 0 0 0 0 0 0 0 0
EM 3941 0 0 0 0 0 0 0 0 0
EM 3942 0 0 0 0 0 0 0 0 0
EM 3943 0 0 0 0 0 0 0 0 0
EM 3944 0 0 0 0 0 0 0 0 0
EM 3945 0 0 0 0 0 0 0 0 0
EM 3946 0 0 0 0 0 0 0 0 0
EM 3947 0 0 0 0 0 0 0 0 0
EM 3948 0 0 0 0 0 0 0 0 0
EM 3949 0 0 0 0 0 0 0 0 0
EM 3950 0 0 0 0 0 0 0 0 0
EM 3951 0 0 0 0 0 0 0 0 0
EM 3952 0 0 0 0 0 0 0 0 0
EM 3953 0 0 0 0 0 0 0 0 0
EM 3954 0 0 0 0 0 0 0 0 0
EM 3955 0 0 0 0 0 0 0 0 0
EM 3956 0 0 0 0 0 0 0 0 0
EM 3957 0 0 0 0 0 0 0 0 0
EM 3958 0 0 0 0 0 0 0 0 0
EM 3959 0 0 0 0 0 0 0 0 0
EM 3960 0 0 0 0 0 0 0 0 0
EM 3961 0 0 0 0 0 0 0 0 0
EM 3962 0 0 0 0 0 0 0 0 0
EM 3963 0 0 0 0 0 0 0 0 0
EM 3964 0 0 0 0 0 0 0 0 0
EM 3965 0 0 0 0 0 0 0 0 0
EM 3966 0 0 0 0 0 0 0 0 0
EM 3967 0 0 0 0 0 0 0 0 0
EM 3968 0 0 0 0 0 0 0 0 0
EM 3969 0 0 0 0 0 0 0 0 0
EM 3970 0 0 0 0 0 0 0 0 0
EM 3971 0 0 0 0 0 0 0 0 0
EM 3972 0 0 0 0 0 0 0 0 0
EM 3973 0 0 0 0 0 0 0 0 0
EM 3974 0 0 0 0 0 0 0 0 0
EM 3975 0 0 0 0 0 0 0 0 0
EM 3976 0 0 0 0 0 0 0 0 0
EM 3977 0 0 0 0 0 0 0 0 0
EM 3978 0 0 0 0 0 0 0 0 0
EM 3979 0 0 0 0 0 0 0 0 0
EM 3980 0 0 0 0 0 0 0 0 0
EM 3981 0 0 0 0 0 0 0 0 0
EM 3982 0 0 0 0 0 0 0 0 0
EM 3983 0 0 0 0 0 0 0 0 0
EM 3984 0 0 0 0 0 0 0 0 0
EM 3985 0 0 0 0 0 0 0 0 0
EM 3986 0 0 0 0 0 0 0 0 0
EM 3987 0 0 0 0 0 0 0 0 0
EM 3988 0 0 0 0 0 0 0 0 0
EM 3989 0 0 0 0 0 0 0 0 0
EM 3990 0 0 0 0 0 0 0 0 0
EM 3991 0 0 0 0 0 0 0 0 0
EM 3992 0 0 0 0 0 0 0 0 0
EM 3993 0 0 0 0 0 0 0 0 0
EM 3994 0 0 0 0 0 0 0 0 0
EM 3995 0 0 0 0 0 0 0 0 0
EM 3996 0 0 0 0 0 0 0 0 0
EM 3997 0 0 0 0 0 0 0 0 0
EM 3998 0 0 0 0 0 0 0 0 0
EM 3999 0 0 0 0 0 0 0 0 0
EM 4000 0 0 0 0 0 0 0 0 0
EM 4001 0 0 0 0 0 0 0 0 0
EM 4002 0 0 0 0 0 0 0 0 0
EM 4003 0 0 0 0 0 0 0 0 0
EM 4004 0 0 0 0 0 0 0 0 0
EM 4005 0 0 0 0 0 0 0 0 0
EM 4006 0 0 0 0 0 0 0 0 0
EM 4007 0 0 0 0 0 0 0 0 0
EM 4008 0 0 0 0 0 0 0 0 0
EM 4009 0 0 0 0 0 0 0 0 0
EM 4010 0 0 0 0 0 0 0 0 0
EM 4011 0 0 0 0 0 0 0 0 0
EM 4012 0 0 0 0 0 0 0 0 0
EM 4013 0 0 0 0 0 0 0 0 0
EM 4014 0 0 0 0 0 0 0 0 0
EM 4015 0 0 0 0 0 0 0 0 0
EM 4016 0 0 0 0 0 0 0 0 0
EM 4017 0 0 0 0 0 0 0 0 0
EM 4018 0 0 0 0 0 0 0 0 0
EM 4019 0 0 0 0 0 0 0 0 0
EM 4020 0 0 0 0 0 0 0 0 0
EM 4021 0 0 0 0 0 0 0 0 0
EM 4022 0 0 0 0 0 0 0 0 0
EM 4023 0 0 0 0 0 0 0 0 0
EM 4024 0 0 0 0 0 0 0 0 0
EM 4025 0 0 0 0 0 0 0 0 0
EM 4026 0 0 0 0 0 0 0 0 0
EM 4027 0 0 0 0 0 0 0 0 0
EM 4028 0 0 0 0 0 0 0 0 0
EM 4029 0 0 0 0 0 0 0 0 0
EM 4030 0 0 0 0 0 0 0 0 0
EM 4031 0 0 0 0 0 0 0 0 0
EM 4032 0 0 0 0 0 0 0 0 0
EM 4033 0 0 0 0 0 0 0 0 0
EM 4034 0 0 0 0 0 0 0 0 0
EM 4035 0 0 0 0 0 0 0 0 0
EM 4036 0 0 0 0 0 0 0 0 0
EM 4037 0 0 0 0 0 0 0 0 0
EM 4038 0 0 0 0 0 0 0 0 0
EM 4039 0 0 0 0 0 0 0 0 0
EM 4040 0 0 0 0 0 0 0 0 0
EM 4041 0 0 0 0 0 0 0 0 0
EM 4042 0 0 0 0 0 0 0 0 0
EM 4043 0 0 0 0 0 0 0 0 0
EM 4044 0 0 0 0 0 0 0 0 0
EM 4045 0 0 0 0 0 0 0 0 0
EM 4046 0 0 0 0 0 0 0 0 0
EM 4047 0 0 0 0 0 0 0 0 0
EM 4048 0 0 0 0 0 0 0 0 0
EM 4049 0 0 0 0 0 0 0 0 0
EM 4050 0 0 0 0 0 0 0 0 0
EM 4051 0 0 0 0 0 0 0 0 0
EM 4052 0 0 0 0 0 0 0 0 0
EM 4053 0 0 0 0 0 0 0 0 0
EM 4054 0 0 0 0 0 0 0 0 0
EM 4055 0 0 0 0 0 0 0 0 0
EM 4056 0 0 0 0 0 0 0 0 0
EM 4057 0 0 0 0 0 0 0 0 0
EM 4058 0 0 0 0 0 0 0 0 0
EM 4059 0 0 0 0 0 0 0 0 0
EM 4060 0 0 0 0 0 0 0 0 0
EM 4061 0 0 0 0 0 0 0 0 0
EM 4062 0 0 0 0 0 0 0 0 0
EM 4063 0 0 0 0 0 0 0 0 0
EM 4064 0 0 0 0 0 0 0 0 0
EM 4065 0 0 0 0 0 0 0 0 0
EM 4066 0 0 0 0 0 0 0 0 0
EM 4067 0 0 0 0 0 0 0 0 0
EM 4068 0 0 0 0 0 0 0 0 0
EM 4069 0 0 0 0 0 0 0 0 0
EM 4070 0 0 0 0 0 0 0 0 0
EM 4071 0 0 0 0 0 0 0 0 0
EM 4072 0 0 0 0 0 0 0 0 0
EM 4073 0 0 0 0 0 0 0 0 0
EM 4074 0 0 0 0 0 0 0 0 0
EM 4075 0 0 0 0 0 0 0 0 0
EM 4076 0 0 0 0 0 0 0 0 0
EM 4077 0 0 0 0 0 0 0 0 0
EM 4078 0 0 0 0 0 0 0 0 0
EM 4079 0 0 0 0 0 0 0 0 0
EM 4080 0 0 0 0 0 0 0 0 0
EM 4081 0 0 0 0 0 0 0 0 0
EM 4082 0 0 0 0 0 0 0 0 0
EM 4083 0 0 0 0 0 0 0 0 0
EM 4084 0 0 0 0 0 0 0 0 0
EM 4085 0 0 0 0 0 0 0 0 0
EM 4086 0 0 0 0 0 0 0 0 0
EM 4087 0 0 0 0 0 0 0 0 0
EM 4088 0 0 0 0 0 0 0 0 0
EM 4089 0 0 0 0 0 0 0 0 0
EM 4090 0 0 0 0 0 0 0 0 0
EM 4091 0 0 0 0 0 0 0 0 0
EM 4092 0 0 0 0 0 0 0 0 0
EM 4093 0 0 0 0 0 0 0 0 0
EM 4094 0 0 0 0 0 0 0 0 0
EM 4095 0 0 0 0 0 0 0 0 0
EM 4096 0 0 0 0 0 0 0 0 0
EM 4097 0 0 0 0 0 0 0 0 0
EM 4098 0 0 0 0 0 0 0 0 0
EM 4099 0 0 0 0 0 0 0 0 0
EM 4100 0 0 0 0 0 0 0 0 0
EM 4101 0 0 0 0 0 0 0 0 0
EM 4102 0 0 0 0 0 0 0 0 0
EM 4103 0 0 0 0 0 0 0 0 0
EM 4104 0 0 0 0 0 0 0 0 0
EM 4105 0 0 0 0 0 0 0 0 0
EM 4106 0 0 0 0 0 0 0 0 0
EM 4107 0 0 0 0 0 0 0 0 0
EM 4108 0 0 0 0 0 0 0 0 0
EM 4109 0 0 0 0 0 0 0 0 0
EM 4110 0 0 0 0 0 0 0 0 0
EM 4111 0 0 0 0 0 0 0 0 0
EM 4112 0 0 0 0 0 0 0 0 0
EM 4113 0 0 0 0 0 0 0 0 0
EM 4114 0 0 0 0 0 0 0 0 0
EM 4115 0 0 0 0 0 0 0 0 0
EM 4116 0 0 0 0 0 0 0 0 0
EM 4117 0 0 0 0 0 0 0 0 0
EM 4118 0 0 0 0 0 0 0 0 0
EM 4119 0 0 0 0 0 0 0 0 0
EM 4120 0 0 0 0 0 0 0 0 0
EM 4121 0 0 0 0 0 0 0 0 0
EM 4122 0 0 0 0 0 0 0 0 0
EM 4123 0 0 0 0 0 0 0 0 0
EM 4124 0 0 0 0 0 0 0 0 0
EM 4125 0 0 0 0 0 0 0 0 0
EM 4126 0 0 0 0 0 0 0 0 0
EM 4127 0 0 0 0 0 0 0 0 0
EM 4128 0 0 0 0 0 0 0 0 0
EM 4129 0 0 0 0 0 0 0 0 0
EM 4130 0 0 0 0 0 0 0 0 0
EM 4131 0 0 0 0 0 0 0 0 0
EM 4132 0 0 0 0 0 0 0 0 0
EM 4133 0 0 0 0 0 0 0 0 0
EM 4134 0 0 0 0 0 0 0 0 0
EM 4135 0 0 0 0 0 0 0 0 0
EM 4136 0 0 0 0 0 0 0 0 0
EM 4137 0 0 0 0 0 0 0 0 0
EM 4138 0 0 0 0 0 0 0 0 0
EM 4139 0 0 0 0 0 0 0 0 0
EM 4140 0 0 0 0 0 0 0 0 0
EM 4141 0 0 0 0 0 0 0 0 0
EM 4142 0 0 0 0 0 0 0 0 0
EM 4143 0 0 0 0 0 0 0 0 0
EM 4144 0 0 0 0 0 0 0 0 0
EM 4145 0 0 0 0 0 0 0 0 0
EM 4146 0 0 0 0 0 0 0 0 0
EM 4147 0 0 0 0 0 0 0 0 0
EM 4148 0 0 0 0 0 0 0 0 0
EM 4149 0 0 0 0 0 0 0 0 0
EM 4150 0 0 0 0 0 0 0 0 0
EM 4151 0 0 0 0 0 0 0 0 0
EM 4152 0 0 0 0 0 0 0 0 0
EM 4153 0 0 0 0 0 0 0 0 0
EM 4154 0 0 0 0 0 0 0 0 0
EM 4155 0 0 0 0 0 0 0 0 0
EM 4156 0 0 0 0 0 0 0 0 0
EM 4157 0 0 0 0 0 0 0 0 0
EM 4158 0 0 0 0 0 0 0 0 0
EM 4159 0 0 0 0 0 0 0 0 0
SM 4160 -2.70719 10.9569 80 30 339.378 0 0 0 66.422
SM 4161 -2.48472 6.39949 80 30 577.71 0 0 0 75.2385
SM 4162 -2.26508 5.46316 80 30 672.571 0 0 0 86.4293
SM 4163 -2.36497 4.53875 80 30 818.916 0 0 0 63.2883
SM 4164 -2.27126 4.68383 80 30 801.552 0 0 0 44.5724
SM 4165 -2.42703 4.42757 80 30 836.773 0 0 0 71.0018
SM 4166 -2.38432 4.14184 80 30 901.42 0 0 0 57.1743
SM 4167 -2.41646 4.31264 80 30 865.488 0 0 0 54.8522
SM 4168 -2.40176 4.1794 80 30 893.03 0 0 0 52.651
SM 4169 -2.48935 4.45802 80 30 831.568 0 0 0 66.7669
SM 4170 -2.58084 4.50855 80 30 816.148 0 0 0 77.2555
SM 4171 -2.26585 4.25354 80 30 885.543 0 0 0 37.8097
SM 4172 -8.66185 4.21062 80 30 902.571 0 0 0 12.4768
SM 4173 -2.3435 4.99111 80 30 753.997 0 0 0 34.3061
SM 4174 -2.40376 4.71554 80 30 799.488 0 0 0 34.9666
SM 4175 -2.39426 4.89257 80 30 757.315 0 0 0 72.2197
SM 4176 -1.97186 5.93215 80 30 625.757 0 0 0 65.2094
SM 4177 -1.57528 2.77426 80 30 1375.09 0 0 0 6.77479
SM 4178 -1.6192 2.53778 80 30 1504.87 0 0 0 0.785702
SM 4179 -1.73187 2.39428 80 30 1589.57 0 0 0 3.00502
SM 4180 -1.64816 2.42176 80 30 1573.31 0 0 0 1.15697
SM 4181 -1.67364 2.38625 80 30 1592.71 0 0 0 2.03214
SM 4182 -1.60707 2.29755 80 30 1650.23 0 0 0 3.58142
SM 4183 -1.74481 2.32163 80 30 1638.46 0 0 0 0.279622
SM 4184 -1.23035 2.28381 80 30 1656.73 0 0 0 3.19469
SM 4185 -1.75013 2.4635 80 30 1548.35 0 0 0 1.30881
SM 4186 -1.56925 2.41905 80 30 1572.15 0 0 0 2.38783
SM 4187 -1.34475 2.44444 80 30 1552.37 0 0 0 4.16975
SM 4188 -8.45093 2.5579 80 30 1492.16 0 0 0 5.49584
SM 4189 -1.57538 2.44245 80 30 1562.67 0 0 0 1.00428
SM 4190 -1.49835 2.52678 80 30 1512.96 0 0 0 0.0877938
SM 4191 -1.64581 2.54599 80 30 1499.89 0 0 0 3.37393
SM 4192 -0.908958 4.80506 80 30 770.223 0 0 0 71.3334
SM 4193 -0.65177 2.35809 80 30 1606.75 0 0 0 12.524
SM 4194 -0.373748 2.29451 80 30 1662.02 0 0 0 3
SM 4195 -0.622388 2.31419 80 30 1640.15 0 0 0 3.20591
SM 4196 -0.348628 2.17112 80 30 1743.39 0 0 0 9.65482
SM 4197 -0.533498 2.20197 80 30 1716.84 0 0 0 6.69273
SM 4198 -0.419161 2.18648 80 30 1732.62 0 0 0 4.6383
SM 4199 -0.357913 2.1673 80 30 1754.67 0 0 0 3.00002
SM 4200 -0.264984 2.20809 80 30 1725.32 0 0 0 6
SM 4201 -0.381462 2.24369 80 30 1689.59 0 0 0 9.29803
SM 4202 -0.459766 2.27307 80 30 1665.54 0 0 0 11.326
SM 4203 -0.46035 2.25808 80 30 1674.09 0 0 0 10.7225
SM 4204 -8.17073 2.06368 80 30 1887.94 0 0 0 8.54178
SM 4205 -0.405037 2.23457 80 30 1697.92 0 0 0 7.33783
SM 4206 -0.36659 2.34169 80 30 1630.54 0 0 0 4
SM 4207 -0.404711 2.30551 80 30 1640.68 0 0 0 18.9086
SM 4208 -1.50755 4.24194 80 30 879.069 0 0 0 55.5506
SM 4209 -1.24603 2.21127 80 30 1703.84 0 0 0 3.26694
SM 4210 -1.25445 2.20796 80 30 1706.67 0 0 0 3.10579
SM 4211 -1.12544 2.20105 80 30 1709.12 0 0 0 3.11505
SM 4212 -1.30437 2.16387 80 30 1732.44 0 0 0 3.06211
SM 4213 -1.23038 2.25065 80 30 1675.88 0 0 0 6.43153
SM 4214 -1.31043 2.18578 80 30 1719.35 0 0 0 5.9268
SM 4215 -1.37848 2.28979 80 30 1652.69 0 0 0 2.72558
SM 4216 -1.27478 2.21118 80 30 1700.95 0 0 0 4.70978
SM 4217 -1.38107 2.25037 80 30 1676.05 0 0 0 7.02261
SM 4218 -1.37307 2.28251 80 30 1651.49 0 0 0 5.74086
SM 4219 -1.18408 2.27188 80 30 1661.22 0 0 0 3.48116
SM 4220 -7.3622 2.31924 80 30 1657.12 0 0 0 3.29523
SM 4221 -1.26875 2.45773 80 30 1547.03 0 0 0 3.40397
SM 4222 -1.23447 2.30419 80 30 1645.92 0 0 0 3.10042
SM 4223 -1.3036 2.53288 80 30 1505.22 0 0 0 1.59904
SM 4224 -1.5571 5.72819 80 30 636.52 0 0 0 100.121
SM 4225 -1.58005 2.6998 80 30 1399.37 0 0 0 26.0179
SM 4226 -1.43931 2.46 80 30 1546.44 0 0 0 2.76816
SM 4227 -1.50395 2.3262 80 30 1631.23 0 0 0 3.00415
SM 4228 -1.47363 2.34944 80 30 1617.45 0 0 0 4.29321
SM 4229 -1.36701 2.37138 80 30 1603.79 0 0 0 2.67956
SM 4230 -1.34973 2.4549 80 30 1547.86 0 0 0 4.78041
SM 4231 -1.44052 2.29569 80 30 1649.98 0 0 0 2.67391
SM 4232 -1.35148 2.30215 80 30 1644.75 0 0 0 6.51876
SM 4233 -1.43841 2.3145 80 30 1636.03 0 0 0 4.17046
SM 4234 -1.35423 2.40319 80 30 1579.42 0 0 0 3.15074
SM 4235 -1.5627 2.35167 80 30 1611.23 0 0 0 2.50788
SM 4236 -8.61468 2.07605 80 30 1856.37 0 0 0 0.698458
SM 4237 -1.36799 2.5628 80 30 1479.48 0 0 0 11.2721
SM 4238 -1.38779 2.48167 80 30 1533.91 0 0 0 4.37924
SM 4239 -1.56966 2.39674 80 30 1587.84 0 0 0 3.88014
SM 4240 -2.34308 5.26316 80 30 702.336 0 0 0 76.0031
SM 4241 -2.15643 2.59827 80 30 1469.9 0 0 0 1.01613
SM 4242 -2.20339 2.26326 80 30 1684.64 0 0 0 2.96251
SM 4243 -2.14524 2.18554 80 30 1740.53 0 0 0 3.82234
SM 4244 -2.18463 2.29533 80 30 1662.97 0 0 0 1.56973
SM 4245 -2.20765 2.23015 80 30 1704.6 0 0 0 3.00492
SM 4246 -2.20727 2.30252 80 30 1652.22 0 0 0 8.69941
SM 4247 -2.19018 2.26394 80 30 1685.01 0 0 0 1.44532
SM 4248 -2.21915 2.25845 80 30 1687.97 0 0 0 3.6423
SM 4249 -2.27745 2.34468 80 30 1626.48 0 0 0 3.46096
SM 4250 -2.25404 2.29296 80 30 1664.15 0 0 0 4.12641
SM 4251 -1.96913 2.31507 80 30 1638.88 0 0 0 6.88539
SM 4252 -2.19274 2.27332 80 30 1673.22 0 0 0 2.86563
SM 4253 -2.41203 2.33947 80 30 1632.85 0 0 0 4.7592
SM 4254 -2.21747 2.36575 80 30 1611.17 0 0 0 5.38332
SM 4255 -2.32244 2.36814 80 30 1614.09 0 0 0 3.20552
SM 4256 -1.72757 5.10875 80 30 730.252 0 0 0 54.7482
SM 4257 -1.67567 2.46925 80 30 1542.34 0 0 0 3.11621
SM 4258 -1.87562 2.3395 80 30 1625.47 0 0 0 3.72498
SM 4259 -1.61969 2.30717 80 30 1644.64 0 0 0 1.77984
SM 4260 -1.72638 2.29846 80 30 1651.2 0 0 0 3.23359
SM 4261 -1.56019 2.30423 80 30 1647.85 0 0 0 1.32341
SM 4262 -1.78269 2.18473 80 30 1733.2 0 0 0 0.136346
SM 4263 -1.63422 2.25521 80 30 1680.69 0 0 0 3.03268
