# Name (bankID=1)
T0
# start time 
2000 5 1 0 0 0
# end time 
2000 9 1 0 0 0
# description 
Default values of T0
# calibration data. 5120 entries
# status PMT T0
OK 4722 100 
OK 4723 100 
OK 4724 100 
OK 4725 100 
OK 4726 100 
OK 4727 100 
OK 4728 100 
OK 4729 100 
OK 4730 100 
OK 4731 100 
OK 4732 100 
OK 4733 100 
OK 4734 100 
OK 4735 100 
OK 4736 100 
OK 4737 100 
OK 4738 100 
OK 4739 100 
OK 4740 100 
OK 4741 100 
OK 4742 100 
OK 4743 100 
OK 4744 100 
OK 4745 100 
OK 4746 100 
OK 4747 100 
OK 4748 100 
OK 4749 100 
OK 4750 100 
OK 4751 100 
OK 4752 100 
OK 4753 100 
OK 4754 100 
OK 4755 100 
OK 4756 100 
OK 4757 100 
OK 4758 100 
OK 4759 100 
OK 4760 100 
OK 4761 100 
OK 4762 100 
OK 4763 100 
OK 4764 100 
OK 4765 100 
OK 4766 100 
OK 4767 100 
OK 4768 100 
OK 4769 100 
OK 4770 100 
OK 4771 100 
OK 4772 100 
OK 4773 100 
OK 4774 100 
OK 4775 100 
OK 4776 100 
OK 4777 100 
OK 4778 100 
OK 4779 100 
OK 4780 100 
OK 4781 100 
OK 4782 100 
OK 4783 100 
OK 4784 100 
OK 4785 100 
OK 4786 100 
OK 4787 100 
OK 4788 100 
OK 4789 100 
OK 4790 100 
OK 4791 100 
OK 4792 100 
OK 4793 100 
OK 4794 100 
OK 4795 100 
OK 4796 100 
OK 4797 100 
OK 4798 100 
OK 4799 100 
OK 4800 100 
OK 4801 100 
OK 4802 100 
OK 4803 100 
OK 4804 100 
OK 4805 100 
OK 4806 100 
OK 4807 100 
OK 4808 100 
OK 4809 100 
OK 4810 100 
OK 4811 100 
OK 4812 100 
OK 4813 100 
OK 4814 100 
OK 4815 100 
OK 4816 100 
OK 4817 100 
OK 4818 100 
OK 4819 100 
OK 4820 100 
OK 4821 100 
OK 4822 100 
OK 4823 100 
OK 4824 100 
OK 4825 100 
OK 4826 100 
OK 4827 100 
OK 4828 100 
OK 4829 100 
OK 4830 100 
OK 4831 100 
OK 4832 100 
OK 4833 100 
OK 4834 100 
OK 4835 100 
OK 4836 100 
OK 4837 100 
OK 4838 100 
OK 4839 100 
OK 4840 100 
OK 4841 100 
OK 4842 100 
OK 4843 100 
OK 4844 100 
OK 4845 100 
OK 4846 100 
OK 4847 100 
OK 4848 100 
OK 4849 100 
OK 4850 100 
OK 4851 100 
OK 4852 100 
OK 4853 100 
OK 4854 100 
OK 4855 100 
OK 4856 100 
OK 4857 100 
OK 4858 100 
OK 4859 100 
OK 4860 100 
OK 4861 100 
OK 4862 100 
OK 4863 100 
OK 4864 100 
OK 4865 100 
OK 4866 100 
OK 4867 100 
OK 4868 100 
OK 4869 100 
OK 4870 100 
OK 4871 100 
OK 4872 100 
OK 4873 100 
OK 4874 100 
OK 4875 100 
OK 4876 100 
OK 4877 100 
OK 4878 100 
OK 4879 100 
OK 4880 100 
OK 4881 100 
OK 4882 100 
OK 4883 100 
OK 4884 100 
OK 4885 100 
OK 4886 100 
OK 4887 100 
OK 4888 100 
OK 4889 100 
OK 4890 100 
OK 4891 100 
OK 4892 100 
OK 4893 100 
OK 4894 100 
OK 4895 100 
OK 4896 100 
OK 4897 100 
OK 4898 100 
OK 4899 100 
OK 4900 100 
OK 4901 100 
OK 4902 100 
OK 4903 100 
OK 4904 100 
OK 4905 100 
OK 4906 100 
OK 4907 100 
OK 4908 100 
OK 4909 100 
OK 4910 100 
OK 4911 100 
OK 4912 100 
OK 4913 100 
OK 4914 100 
OK 4915 100 
OK 4916 100 
OK 4917 100 
OK 4918 100 
OK 4919 100 
OK 4920 100 
OK 4921 100 
OK 4922 100 
OK 4923 100 
OK 4924 100 
OK 4925 100 
OK 4926 100 
OK 4927 100 
OK 4928 100 
OK 4929 100 
OK 4930 100 
OK 4931 100 
OK 4932 100 
OK 4933 100 
OK 4934 100 
OK 4935 100 
OK 4936 100 
OK 4937 100 
OK 4938 100 
OK 4939 100 
OK 4940 100 
OK 4941 100 
OK 4942 100 
OK 4943 100 
OK 4944 100 
OK 4945 100 
OK 4946 100 
OK 4947 100 
OK 4948 100 
OK 4949 100 
OK 4950 100 
OK 4951 100 
OK 4952 100 
OK 4953 100 
OK 4954 100 
OK 4955 100 
OK 4956 100 
OK 4957 100 
OK 4958 100 
OK 4959 100 
OK 4960 100 
OK 4961 100 
OK 4962 100 
OK 4963 100 
OK 4964 100 
OK 4965 100 
OK 4966 100 
OK 4967 100 
OK 4968 100 
OK 4969 100 
OK 4970 100 
OK 4971 100 
OK 4972 100 
OK 4973 100 
OK 4974 100 
OK 4975 100 
OK 4976 100 
OK 4977 100 
OK 4978 100 
OK 4979 100 
OK 4980 100 
OK 4981 100 
OK 4982 100 
OK 4983 100 
OK 4984 100 
OK 4985 100 
OK 4986 100 
OK 4987 100 
OK 4988 100 
OK 4989 100 
OK 4990 100 
OK 4991 100 
OK 4992 100 
OK 4993 100 
OK 4994 100 
OK 4995 100 
OK 4996 100 
OK 4997 100 
OK 4998 100 
OK 4999 100 
OK 5000 100 
OK 5001 100 
OK 5002 100 
OK 5003 100 
OK 5004 100 
OK 5005 100 
OK 5006 100 
OK 5007 100 
OK 5008 100 
OK 5009 100 
OK 5010 100 
OK 5011 100 
OK 5012 100 
OK 5013 100 
OK 5014 100 
OK 5015 100 
OK 5016 100 
OK 5017 100 
OK 5018 100 
OK 5019 100 
OK 5020 100 
OK 5021 100 
OK 5022 100 
OK 5023 100 
OK 5024 100 
OK 5025 100 
OK 5026 100 
OK 5027 100 
OK 5028 100 
OK 5029 100 
OK 5030 100 
OK 5031 100 
OK 5032 100 
OK 5033 100 
OK 5034 100 
OK 5035 100 
OK 5036 100 
OK 5037 100 
OK 5038 100 
OK 5039 100 
OK 5040 100 
OK 5041 100 
OK 5042 100 
OK 5043 100 
OK 5044 100 
OK 5045 100 
OK 5046 100 
OK 5047 100 
OK 5048 100 
OK 5049 100 
OK 5050 100 
OK 5051 100 
OK 5052 100 
OK 5053 100 
OK 5054 100 
OK 5055 100 
OK 5056 100 
OK 5057 100 
OK 5058 100 
OK 5059 100 
OK 5060 100 
OK 5061 100 
OK 5062 100 
OK 5063 100 
OK 5064 100 
OK 5065 100 
OK 5066 100 
OK 5067 100 
OK 5068 100 
OK 5069 100 
OK 5070 100 
OK 5071 100 
OK 5072 100 
OK 5073 100 
OK 5074 100 
OK 5075 100 
OK 5076 100 
OK 5077 100 
OK 5078 100 
OK 5079 100 
OK 5080 100 
OK 5081 100 
OK 5082 100 
OK 5083 100 
OK 5084 100 
OK 5085 100 
OK 5086 100 
OK 5087 100 
OK 5088 100 
OK 5089 100 
OK 5090 100 
OK 5091 100 
OK 5092 100 
OK 5093 100 
OK 5094 100 
OK 5095 100 
OK 5096 100 
OK 5097 100 
OK 5098 100 
OK 5099 100 
OK 5100 100 
OK 5101 100 
OK 5102 100 
OK 5103 100 
OK 5104 100 
OK 5105 100 
OK 5106 100 
OK 5107 100 
OK 5108 100 
OK 5109 100 
OK 5110 100 
OK 5111 100 
OK 5112 100 
OK 5113 100 
OK 5114 100 
OK 5115 100 
OK 5116 100 
OK 5117 100 
OK 5118 100 
OK 5119 100 
