117827     2142.78     2119.21     4261.28     212.82     223.678     436.499     
117847     2209.27     2173.54     4381.47     211.481     222.914     434.395     
117848     2193.95     2156.24     4349.03     212.349     223.992     436.34     
117849     2199.39     2160.75     4359.09     210.909     222.224     433.133     
117851     2188.82     2151.5     4339.09     211.147     222.325     433.473     
117852     2189.99     2153.68     4342.17     211.703     223.415     435.118     
117921     2217.63     2188.39     4404.09     210.533     221.445     431.978     
117922     2209.4     2182.87     4390.24     210.795     222.151     432.946     
117925     2201.43     2168.22     4368.26     211.693     223.412     435.105     
117927     2196.79     2162.54     4357.61     210.888     222.193     433.081     
118019     2138.34     2138.4     4275.69     211.518     221.823     433.341     
118024     2134.65     2140.09     4274.27     212.74     223.27     436.01     
118028     2126.79     2135.72     4262.22     212.78     223.393     436.173     
118038     2174.25     2161.43     4333.9     211.256     224.013     435.27     
118042     2167.37     2152.22     4318.06     211.015     223.925     434.94     
118211     2188.91     2138     4325.94     211.601     224.189     435.791     
118252     2190.72     2155.08     4344.68     214.226     225.415     439.641     
118301     2182.32     2140.34     4321.43     214.273     225.917     440.189     
118304     2175.17     2134.93     4309.62     212.341     223.922     436.262     
118308     2206.09     2171.15     4376.06     211.49     223.031     434.521     
118314     2176.48     2137.17     4313.2     213.442     224.547     437.988     
118321     2198.17     2159.77     4356.65     214.559     225.62     440.179     
118435     2199.81     2151.05     4349.69     212.148     223.283     435.43     
118438     2182.5     2136.8     4318.35     213.061     224.72     437.78     
118440     2175.57     2136.27     4310.82     212.47     223.703     436.174     
118446     2198.69     2159.76     4356.56     215.252     227.104     442.356     
118457     2199.03     2150.19     4347.83     211.673     223.203     434.876     
118458     2185.62     2139.06     4323.75     212.319     223.836     436.155     
118462     2181.84     2135.47     4316.45     212.468     223.816     436.284     
118464     2213.5     2172.91     4384.11     212.356     223.542     435.899     
118469     2185.13     2134.72     4318.77     211.796     223.334     435.13     
118674     2178.1     2134.72     4311.66     211.343     222.229     433.572     
118676     2180.11     2137.8     4316.39     211.699     222.248     433.947     
118751     2183.79     2136.58     4319.39     213.095     224.05     437.145     
118754     2180.36     2133.23     4312.84     211.784     223.026     434.811     
119380     2164.65     2119.48     4283.19     212.947     222.757     435.704     
119381     2151.18     2112.25     4262.59     212.924     223.302     436.226     
119386     2145.35     2106.98     4251.26     213.908     224.237     438.145     
119387     2146.92     2106.98     4252.94     212.97     223.684     436.654     
119417     2174.19     2123.35     4296.54     214.248     225.493     439.741     
119420     2160.94     2106     4266.56     212.604     224.253     436.857     
119618     2195.73     2148.38     4342.27     212.922     222.97     435.892     
119621     2184.3     2135.93     4318.79     214.394     225.004     439.398     
119684     2194.58     2132.2     4326.08     211.817     223.481     435.298     
119687     2188.91     2125.5     4313.75     212.25     224.185     436.435     
119691     2168.57     2112.23     4280.3     211.447     223.478     434.925     
119919     2181.31     2120.33     4300.84     212.271     222.821     435.093     
119921     2175.12     2117.68     4292.08     212.009     222.948     434.957     
119925     2170.2     2127.56     4297.1     210.877     223.605     434.483     
119926     2156.51     2120.42     4276.83     212.163     224.691     436.854     
119928     2146.92     2115.9     4262.24     212.466     225.226     437.692     
119969     2171.43     2139.4     4310.24     211.503     223.404     434.907     
120039     2150.14     2139.95     4288.75     213.425     225.369     438.794     
120045     2095.17     2098.32     4193.11     216.054     226.455     442.509     
120048     2092.08     2093.12     4184.71     213.654     223.713     437.367     
120057     2128.78     2120.47     4248.59     213.584     224.47     438.054     
120058     2125.99     2110.94     4235.53     214.28     225.61     439.889     
120059     2123.61     2110.04     4233.07     213.388     224.359     437.747     
120060     2118.12     2099.64     4217.06     213.144     224.5     437.644     
120061     2125.72     2102.76     4227.99     213.244     224.61     437.854     
120062     2116.04     2099.25     4214.53     214.826     225.978     440.804     
120063     2117.04     2100.74     4217.56     213.976     225.376     439.352     
