     4 |        3 |               2 |  142.542 |  -59.9478 |   -127.607 |  142.777 | -60.0946 |  -64.8597 |   126.09 | -89.8476 |  -64.8693 |  125.847 |  -89.697 |   -127.616
     4 |        3 |               3 |   142.81 |  -60.1008 |   -63.8869 |  143.026 | -60.2531 |  -1.13941 |  126.354 | -90.0131 |  -1.15003 |  126.138 | -89.8606 |   -63.8955
     4 |        3 |               4 |  143.104 |  -60.2867 |  -0.166739 |  143.356 | -60.4109 |   62.6217 |  126.615 | -90.1638 |   62.5703 |  126.398 | -90.0315 |  -0.176207
     4 |        3 |               5 |  143.365 |   -60.413 |    63.5876 |  143.557 |  -60.524 |   126.344 |  126.808 | -90.2234 |   126.364 |  126.606 | -90.1256 |    63.5854
     4 |        3 |               6 |  143.634 |  -60.5502 |    127.338 |  143.826 | -60.6762 |   190.064 |  127.104 |  -90.406 |   190.063 |  126.898 | -90.2889 |    127.307
     4 |        4 |               1 |  164.279 |  -30.9662 |   -191.314 |   164.24 | -30.8272 |  -128.553 |  154.632 |  -63.554 |  -128.483 |  154.669 | -63.7033 |    -191.24
     4 |        4 |               2 |  164.237 |  -30.8266 |   -127.584 |  164.202 | -30.6847 |  -64.8278 |  154.575 | -63.4079 |  -64.7603 |  154.641 | -63.5604 |   -127.517
     4 |        4 |               3 |  164.223 |  -30.6883 |   -63.8578 |   164.18 | -30.5482 |  -1.09996 |  154.568 | -63.2775 |   -1.0314 |  154.617 |  -63.418 |   -63.7892
     4 |        4 |               4 |  164.246 |   -30.572 |  -0.144892 |        0 |        0 |         0 |  154.556 | -63.1422 |   62.6785 |  154.628 | -63.2965 | -0.0763427
     4 |        4 |               5 |  164.212 |  -30.4222 |    63.5849 |   164.09 | -30.2577 |   126.341 |  154.424 |  -62.973 |   126.406 |  154.569 | -63.1425 |    63.6495
     4 |        4 |               6 |  164.136 |  -30.2703 |    127.307 |   164.04 | -30.1186 |   190.064 |  154.379 | -62.8319 |   190.129 |  154.505 | -62.9937 |    127.373
     4 |        5 |               1 |  183.371 |   1.02946 |   -191.152 |  183.301 |  1.17398 |  -128.374 |  180.853 | -32.8484 |   -128.28 |  180.909 | -33.0211 |   -191.038
     4 |        5 |               2 |  183.353 |   1.17408 |   -127.414 |   183.23 |  1.35733 |  -64.6557 |  180.766 | -32.6635 |  -64.5586 |  180.902 |  -32.847 |   -127.318
     4 |        5 |               3 |  183.226 |   1.36083 |   -63.6957 |   183.24 |  1.53335 | -0.938974 |  180.788 | -32.4889 | -0.844829 |  180.759 | -32.6512 |   -63.6036
     4 |        5 |               4 |  183.282 |   1.53261 |  0.0310273 |  183.263 |  1.72377 |   62.7827 |  180.804 | -32.3021 |   62.8809 |  180.846 | -32.4899 |   0.128172
     4 |        5 |               5 |  183.257 |    1.7179 |    63.7498 |  183.286 |   1.8925 |   126.505 |  180.797 | -32.1311 |   126.598 |   180.76 | -32.3036 |    63.8429
